TERM_ID,TXN_CCY_CODE,TRN_AMOUNT,TRN_DT
ABI0043,AFN,5500,4/26/2025
ABI0043,USD,6500,4/26/2025
ABI0044,AFN,344000,4/26/2025
ABI0044,USD,0,4/26/2025
ABI0046,AFN,21000,4/26/2025
ABI0047,AFN,90500,4/26/2025
ABI0047,USD,0,4/26/2025
ABI0048,AFN,141500,4/26/2025
ABI0048,USD,0,4/26/2025
ABI0049,AFN,542000,4/26/2025
ABI0049,USD,0,4/26/2025
ABI0051,USD,600,4/26/2025
ABI0053,AFN,384000,4/26/2025
ABI0053,USD,0,4/26/2025
ABI0055,AFN,681000,4/26/2025
ABI0055,USD,0,4/26/2025
ABI0056,AFN,325500,4/26/2025
ABI0056,USD,0,4/26/2025
ABI0057,AFN,188500,4/26/2025
ABI0063,AFN,130000,4/26/2025
ABI0063,USD,0,4/26/2025
ABI0067,AFN,68500,4/26/2025
ABI0067,USD,0,4/26/2025
ABI0071,AFN,87500,4/26/2025
ABI0071,USD,0,4/26/2025
ABI0072,AFN,35500,4/26/2025
ABI0075,AFN,201500,4/26/2025
ABI0075,USD,0,4/26/2025
ABI0077,AFN,25000,4/26/2025
ABI0080,AFN,73500,4/26/2025
ABI0080,USD,0,4/26/2025
ABI0081,AFN,95500,4/26/2025
ABI0082,AFN,190000,4/26/2025
ABI0086,AFN,30000,4/26/2025
ABI0087,AFN,132500,4/26/2025
ABI0087,USD,0,4/26/2025
ABI0090,USD,3300,4/26/2025
ABI0093,AFN,90500,4/26/2025
ABI0093,USD,0,4/26/2025
ABI0095,AFN,194000,4/26/2025
ABI0095,USD,0,4/26/2025
ABI0096,AFN,89500,4/26/2025
ABI0096,USD,0,4/26/2025
ABI0098,AFN,47000,4/26/2025
ABI0099,AFN,501500,4/26/2025
ABI0099,USD,0,4/26/2025
ABI0100,AFN,264500,4/26/2025
ABI0100,USD,1400,4/26/2025
ABI0101,USD,3200,4/26/2025
ABI0103,AFN,60000,4/26/2025
ABI0103,USD,0,4/26/2025
ABI0105,AFN,342000,4/26/2025
ABI0105,USD,0,4/26/2025
ABI0109,AFN,78000,4/26/2025
ABI0110,AFN,41500,4/26/2025
ABI0111,AFN,84000,4/26/2025
ABI0113,AFN,15000,4/26/2025
ABI0113,USD,1300,4/26/2025
ABI0114,AFN,40000,4/26/2025
ABI0115,AFN,5000,4/26/2025
ABI0116,AFN,165000,4/26/2025
ABI0116,USD,0,4/26/2025
ABI0120,AFN,19000,4/26/2025
ABI0120,USD,0,4/26/2025
ABI0121,AFN,204000,4/26/2025
ABI0121,USD,0,4/26/2025
ABI0123,AFN,93000,4/26/2025
ABI0123,USD,1100,4/26/2025
ABI0125,AFN,7000,4/26/2025
ABI0004,AFN,366500,4/27/2025
ABI0004,USD,0,4/27/2025
ABI0007,AFN,237000,4/27/2025
ABI0007,USD,0,4/27/2025
ABI0010,AFN,70000,4/27/2025
ABI0010,USD,0,4/27/2025
ABI0011,AFN,72500,4/27/2025
ABI0011,USD,0,4/27/2025
ABI0015,AFN,1504500,4/27/2025
ABI0015,USD,0,4/27/2025
ABI0019,AFN,209000,4/27/2025
ABI0019,USD,0,4/27/2025
ABI0021,AFN,2003500,4/27/2025
ABI0021,USD,0,4/27/2025
ABI0026,AFN,60000,4/27/2025
ABI0026,USD,0,4/27/2025
ABI0030,AFN,94000,4/27/2025
ABI0031,AFN,66000,4/27/2025
ABI0031,USD,0,4/27/2025
ABI0032,AFN,98500,4/27/2025
ABI0034,USD,6100,4/27/2025
ABI0040,USD,3300,4/27/2025
ABI0041,AFN,193500,4/27/2025
ABI0042,AFN,218500,4/27/2025
ABI0042,USD,0,4/27/2025
ABI0043,AFN,4500,4/27/2025
ABI0043,USD,17850,4/27/2025
ABI0044,AFN,125500,4/27/2025
ABI0044,USD,0,4/27/2025
ABI0045,AFN,126000,4/27/2025
ABI0045,USD,0,4/27/2025
ABI0046,AFN,62500,4/27/2025
ABI0047,AFN,142000,4/27/2025
ABI0047,USD,0,4/27/2025
ABI0048,AFN,76500,4/27/2025
ABI0048,USD,0,4/27/2025
ABI0049,AFN,524500,4/27/2025
ABI0049,USD,0,4/27/2025
ABI0051,USD,600,4/27/2025
ABI0053,AFN,370000,4/27/2025
ABI0053,USD,0,4/27/2025
ABI0055,AFN,434000,4/27/2025
ABI0055,USD,0,4/27/2025
ABI0056,AFN,176500,4/27/2025
ABI0056,USD,0,4/27/2025
ABI0057,AFN,466500,4/27/2025
ABI0057,USD,0,4/27/2025
ABI0063,AFN,174000,4/27/2025
ABI0063,USD,0,4/27/2025
ABI0067,AFN,79500,4/27/2025
ABI0071,AFN,31500,4/27/2025
ABI0072,AFN,122500,4/27/2025
ABI0072,USD,0,4/27/2025
ABI0073,AFN,0,4/27/2025
ABI0075,AFN,148500,4/27/2025
ABI0077,AFN,13000,4/27/2025
ABI0080,AFN,434500,4/27/2025
ABI0081,AFN,119000,4/27/2025
ABI0081,USD,0,4/27/2025
ABI0082,AFN,431500,4/27/2025
ABI0082,USD,0,4/27/2025
ABI0086,AFN,90000,4/27/2025
ABI0087,AFN,480000,4/27/2025
ABI0087,USD,0,4/27/2025
ABI0090,USD,4050,4/27/2025
ABI0092,AFN,22000,4/27/2025
ABI0093,AFN,62500,4/27/2025
ABI0093,USD,0,4/27/2025
ABI0095,AFN,86000,4/27/2025
ABI0096,AFN,70500,4/27/2025
ABI0096,USD,0,4/27/2025
ABI0098,AFN,53500,4/27/2025
ABI0099,AFN,384500,4/27/2025
ABI0099,USD,0,4/27/2025
ABI0100,AFN,307000,4/27/2025
ABI0100,USD,1800,4/27/2025
ABI0101,USD,5600,4/27/2025
ABI0103,AFN,32000,4/27/2025
ABI0105,AFN,577000,4/27/2025
ABI0105,USD,0,4/27/2025
ABI0109,AFN,254000,4/27/2025
ABI0109,USD,0,4/27/2025
ABI0110,AFN,29500,4/27/2025
ABI0110,USD,0,4/27/2025
ABI0111,AFN,92500,4/27/2025
ABI0111,USD,0,4/27/2025
ABI0113,AFN,50000,4/27/2025
ABI0113,USD,1100,4/27/2025
ABI0114,AFN,32000,4/27/2025
ABI0114,USD,200,4/27/2025
ABI0115,AFN,11000,4/27/2025
ABI0115,USD,0,4/27/2025
ABI0116,AFN,85000,4/27/2025
ABI0116,USD,0,4/27/2025
ABI0120,AFN,6000,4/27/2025
ABI0121,AFN,201000,4/27/2025
ABI0121,USD,0,4/27/2025
ABI0123,AFN,191500,4/27/2025
ABI0123,USD,1100,4/27/2025
ABI0125,AFN,58500,4/27/2025
ABI0125,USD,0,4/27/2025
ABI0004,AFN,317500,4/28/2025
ABI0004,USD,0,4/28/2025
ABI0007,AFN,100500,4/28/2025
ABI0007,USD,0,4/28/2025
ABI0010,AFN,1972000,4/28/2025
ABI0010,USD,0,4/28/2025
ABI0015,AFN,1629000,4/28/2025
ABI0015,USD,0,4/28/2025
ABI0019,AFN,1011500,4/28/2025
ABI0019,USD,0,4/28/2025
ABI0021,AFN,2055000,4/28/2025
ABI0021,USD,0,4/28/2025
ABI0026,AFN,42000,4/28/2025
ABI0026,USD,0,4/28/2025
ABI0029,AFN,30000,4/28/2025
ABI0030,AFN,293500,4/28/2025
ABI0031,AFN,162000,4/28/2025
ABI0031,USD,0,4/28/2025
ABI0032,AFN,77500,4/28/2025
ABI0032,USD,0,4/28/2025
ABI0034,AFN,42500,4/28/2025
ABI0034,USD,4400,4/28/2025
ABI0040,AFN,37500,4/28/2025
ABI0040,USD,20100,4/28/2025
ABI0041,AFN,264000,4/28/2025
ABI0041,USD,0,4/28/2025
ABI0042,AFN,380000,4/28/2025
ABI0042,USD,0,4/28/2025
ABI0043,AFN,57000,4/28/2025
ABI0043,USD,16050,4/28/2025
ABI0045,AFN,35000,4/28/2025
ABI0046,AFN,13000,4/28/2025
ABI0047,AFN,126500,4/28/2025
ABI0047,USD,0,4/28/2025
ABI0049,AFN,345000,4/28/2025
ABI0049,USD,0,4/28/2025
ABI0051,USD,300,4/28/2025
ABI0053,AFN,210500,4/28/2025
ABI0053,USD,0,4/28/2025
ABI0055,AFN,668000,4/28/2025
ABI0055,USD,0,4/28/2025
ABI0056,AFN,365000,4/28/2025
ABI0056,USD,0,4/28/2025
ABI0057,AFN,400000,4/28/2025
ABI0057,USD,0,4/28/2025
ABI0063,AFN,131500,4/28/2025
ABI0063,USD,0,4/28/2025
ABI0067,AFN,38000,4/28/2025
ABI0071,AFN,14500,4/28/2025
ABI0072,AFN,11000,4/28/2025
ABI0075,AFN,100000,4/28/2025
ABI0077,AFN,47000,4/28/2025
ABI0077,USD,0,4/28/2025
ABI0080,AFN,1003000,4/28/2025
ABI0080,USD,0,4/28/2025
ABI0081,AFN,189000,4/28/2025
ABI0081,USD,0,4/28/2025
ABI0082,AFN,506000,4/28/2025
ABI0082,USD,0,4/28/2025
ABI0086,AFN,19000,4/28/2025
ABI0087,AFN,539500,4/28/2025
ABI0087,USD,0,4/28/2025
ABI0090,AFN,8000,4/28/2025
ABI0090,USD,5900,4/28/2025
ABI0092,AFN,26000,4/28/2025
ABI0092,USD,0,4/28/2025
ABI0093,AFN,120500,4/28/2025
ABI0096,AFN,105500,4/28/2025
ABI0096,USD,0,4/28/2025
ABI0098,AFN,189000,4/28/2025
ABI0098,USD,0,4/28/2025
ABI0099,AFN,271500,4/28/2025
ABI0099,USD,0,4/28/2025
ABI0100,AFN,587500,4/28/2025
ABI0100,USD,4100,4/28/2025
ABI0101,AFN,15000,4/28/2025
ABI0101,USD,11400,4/28/2025
ABI0105,AFN,1159000,4/28/2025
ABI0105,USD,0,4/28/2025
ABI0109,AFN,237500,4/28/2025
ABI0113,AFN,117500,4/28/2025
ABI0113,USD,1000,4/28/2025
ABI0114,AFN,15000,4/28/2025
ABI0115,AFN,31500,4/28/2025
ABI0116,AFN,395500,4/28/2025
ABI0116,USD,0,4/28/2025
ABI0120,AFN,18000,4/28/2025
ABI0121,AFN,200000,4/28/2025
ABI0123,AFN,261500,4/28/2025
ABI0123,USD,700,4/28/2025
ABI0125,AFN,25500,4/28/2025
ABI0125,USD,0,4/28/2025
ABI0004,AFN,1270000,4/29/2025
ABI0004,USD,0,4/29/2025
ABI0007,AFN,451500,4/29/2025
ABI0010,AFN,1761000,4/29/2025
ABI0010,USD,0,4/29/2025
ABI0011,AFN,122500,4/29/2025
ABI0015,AFN,1022500,4/29/2025
ABI0015,USD,0,4/29/2025
ABI0019,AFN,685000,4/29/2025
ABI0019,USD,0,4/29/2025
ABI0021,AFN,1019500,4/29/2025
ABI0021,USD,0,4/29/2025
ABI0026,AFN,95000,4/29/2025
ABI0030,AFN,324500,4/29/2025
ABI0031,AFN,173000,4/29/2025
ABI0031,USD,0,4/29/2025
ABI0032,AFN,135500,4/29/2025
ABI0032,USD,0,4/29/2025
ABI0034,AFN,7500,4/29/2025
ABI0034,USD,1900,4/29/2025
ABI0040,AFN,51000,4/29/2025
ABI0040,USD,21100,4/29/2025
ABI0041,AFN,166000,4/29/2025
ABI0041,USD,0,4/29/2025
ABI0042,AFN,274500,4/29/2025
ABI0042,USD,0,4/29/2025
ABI0043,AFN,53000,4/29/2025
ABI0043,USD,25500,4/29/2025
ABI0044,AFN,372000,4/29/2025
ABI0044,USD,0,4/29/2025
ABI0045,AFN,87000,4/29/2025
ABI0046,AFN,13000,4/29/2025
ABI0046,USD,700,4/29/2025
ABI0047,AFN,657500,4/29/2025
ABI0047,USD,0,4/29/2025
ABI0048,AFN,5000,4/29/2025
ABI0049,AFN,405500,4/29/2025
ABI0049,USD,0,4/29/2025
ABI0051,USD,1500,4/29/2025
ABI0053,AFN,295500,4/29/2025
ABI0053,USD,0,4/29/2025
ABI0055,AFN,400000,4/29/2025
ABI0055,USD,0,4/29/2025
ABI0056,AFN,159000,4/29/2025
ABI0056,USD,0,4/29/2025
ABI0057,AFN,492500,4/29/2025
ABI0057,USD,0,4/29/2025
ABI0067,AFN,388000,4/29/2025
ABI0067,USD,0,4/29/2025
ABI0071,AFN,51000,4/29/2025
ABI0071,USD,0,4/29/2025
ABI0072,AFN,103000,4/29/2025
ABI0073,AFN,106000,4/29/2025
ABI0075,AFN,226000,4/29/2025
ABI0075,USD,0,4/29/2025
ABI0080,AFN,455000,4/29/2025
ABI0080,USD,0,4/29/2025
ABI0081,AFN,313000,4/29/2025
ABI0081,USD,0,4/29/2025
ABI0082,AFN,302500,4/29/2025
ABI0082,USD,0,4/29/2025
ABI0086,AFN,10500,4/29/2025
ABI0087,AFN,325000,4/29/2025
ABI0087,USD,0,4/29/2025
ABI0090,AFN,5000,4/29/2025
ABI0090,USD,3600,4/29/2025
ABI0092,AFN,30000,4/29/2025
ABI0093,AFN,79000,4/29/2025
ABI0095,AFN,83500,4/29/2025
ABI0096,AFN,97500,4/29/2025
ABI0096,USD,0,4/29/2025
ABI0098,AFN,215500,4/29/2025
ABI0099,AFN,183000,4/29/2025
ABI0099,USD,0,4/29/2025
ABI0100,AFN,268500,4/29/2025
ABI0100,USD,2000,4/29/2025
ABI0101,AFN,1500,4/29/2025
ABI0101,USD,6000,4/29/2025
ABI0103,AFN,15000,4/29/2025
ABI0105,AFN,1610500,4/29/2025
ABI0105,USD,0,4/29/2025
ABI0109,AFN,53000,4/29/2025
ABI0113,AFN,190000,4/29/2025
ABI0114,AFN,5000,4/29/2025
ABI0114,USD,100,4/29/2025
ABI0115,AFN,40000,4/29/2025
ABI0116,AFN,190500,4/29/2025
ABI0116,USD,0,4/29/2025
ABI0120,AFN,15000,4/29/2025
ABI0121,AFN,316500,4/29/2025
ABI0121,USD,0,4/29/2025
ABI0123,AFN,408000,4/29/2025
ABI0123,USD,200,4/29/2025
ABI0125,AFN,34000,4/29/2025
ABI0004,AFN,1610500,4/30/2025
ABI0004,USD,0,4/30/2025
ABI0007,AFN,238000,4/30/2025
ABI0010,AFN,910000,4/30/2025
ABI0010,USD,0,4/30/2025
ABI0011,AFN,251000,4/30/2025
ABI0011,USD,0,4/30/2025
ABI0015,AFN,659000,4/30/2025
ABI0015,USD,0,4/30/2025
ABI0019,AFN,294500,4/30/2025
ABI0019,USD,0,4/30/2025
ABI0021,AFN,589500,4/30/2025
ABI0021,USD,0,4/30/2025
ABI0026,AFN,40000,4/30/2025
ABI0030,AFN,60000,4/30/2025
ABI0031,AFN,211000,4/30/2025
ABI0031,USD,0,4/30/2025
ABI0032,AFN,50000,4/30/2025
ABI0034,AFN,10000,4/30/2025
ABI0034,USD,6600,4/30/2025
ABI0040,AFN,25000,4/30/2025
ABI0040,USD,17000,4/30/2025
ABI0041,AFN,148000,4/30/2025
ABI0042,AFN,165500,4/30/2025
ABI0042,USD,0,4/30/2025
ABI0043,AFN,28500,4/30/2025
ABI0043,USD,19400,4/30/2025
ABI0044,AFN,652500,4/30/2025
ABI0044,USD,0,4/30/2025
ABI0045,AFN,62500,4/30/2025
ABI0045,USD,0,4/30/2025
ABI0046,AFN,62000,4/30/2025
ABI0046,USD,0,4/30/2025
ABI0047,AFN,540000,4/30/2025
ABI0047,USD,0,4/30/2025
ABI0048,AFN,7500,4/30/2025
ABI0048,USD,0,4/30/2025
ABI0049,AFN,231000,4/30/2025
ABI0049,USD,0,4/30/2025
ABI0051,USD,100,4/30/2025
ABI0053,AFN,407500,4/30/2025
ABI0053,USD,0,4/30/2025
ABI0055,AFN,557000,4/30/2025
ABI0055,USD,0,4/30/2025
ABI0056,AFN,225000,4/30/2025
ABI0057,AFN,338000,4/30/2025
ABI0063,AFN,78000,4/30/2025
ABI0063,USD,0,4/30/2025
ABI0067,AFN,45500,4/30/2025
ABI0071,AFN,2000,4/30/2025
ABI0072,AFN,18000,4/30/2025
ABI0073,AFN,108000,4/30/2025
ABI0075,AFN,340500,4/30/2025
ABI0075,USD,0,4/30/2025
ABI0077,AFN,10000,4/30/2025
ABI0080,AFN,301500,4/30/2025
ABI0080,USD,0,4/30/2025
ABI0081,AFN,143500,4/30/2025
ABI0081,USD,0,4/30/2025
ABI0082,AFN,110500,4/30/2025
ABI0086,AFN,22000,4/30/2025
ABI0087,AFN,517000,4/30/2025
ABI0087,USD,0,4/30/2025
ABI0090,USD,3500,4/30/2025
ABI0092,AFN,14000,4/30/2025
ABI0092,USD,0,4/30/2025
ABI0093,AFN,225500,4/30/2025
ABI0095,AFN,127500,4/30/2025
ABI0096,AFN,24000,4/30/2025
ABI0098,AFN,135000,4/30/2025
ABI0099,AFN,245500,4/30/2025
ABI0099,USD,0,4/30/2025
ABI0100,AFN,418000,4/30/2025
ABI0100,USD,100,4/30/2025
ABI0101,AFN,171000,4/30/2025
ABI0101,USD,5550,4/30/2025
ABI0103,AFN,83500,4/30/2025
ABI0105,AFN,1873500,4/30/2025
ABI0105,USD,0,4/30/2025
ABI0109,AFN,91000,4/30/2025
ABI0110,AFN,3000,4/30/2025
ABI0110,USD,0,4/30/2025
ABI0111,AFN,55000,4/30/2025
ABI0113,AFN,34500,4/30/2025
ABI0113,USD,1000,4/30/2025
ABI0114,AFN,51000,4/30/2025
ABI0115,AFN,500,4/30/2025
ABI0116,AFN,186000,4/30/2025
ABI0116,USD,0,4/30/2025
ABI0120,AFN,21000,4/30/2025
ABI0121,AFN,189500,4/30/2025
ABI0121,USD,0,4/30/2025
ABI0123,AFN,166000,4/30/2025
ABI0123,USD,1200,4/30/2025
ABI0125,AFN,8000,4/30/2025
ABI0004,AFN,1342000,5/1/2025
ABI0004,USD,0,5/1/2025
ABI0007,AFN,253500,5/1/2025
ABI0010,AFN,776000,5/1/2025
ABI0010,USD,0,5/1/2025
ABI0011,AFN,252500,5/1/2025
ABI0015,AFN,447500,5/1/2025
ABI0015,USD,0,5/1/2025
ABI0019,AFN,584000,5/1/2025
ABI0019,USD,0,5/1/2025
ABI0021,AFN,609500,5/1/2025
ABI0021,USD,0,5/1/2025
ABI0026,AFN,72000,5/1/2025
ABI0026,USD,0,5/1/2025
ABI0029,AFN,40000,5/1/2025
ABI0030,AFN,153000,5/1/2025
ABI0031,AFN,184000,5/1/2025
ABI0031,USD,0,5/1/2025
ABI0032,AFN,30000,5/1/2025
ABI0034,USD,6600,5/1/2025
ABI0040,AFN,196000,5/1/2025
ABI0040,USD,23800,5/1/2025
ABI0041,AFN,255000,5/1/2025
ABI0041,USD,0,5/1/2025
ABI0042,AFN,595500,5/1/2025
ABI0042,USD,0,5/1/2025
ABI0043,AFN,180500,5/1/2025
ABI0043,USD,19300,5/1/2025
ABI0044,AFN,342500,5/1/2025
ABI0044,USD,0,5/1/2025
ABI0045,AFN,120500,5/1/2025
ABI0045,USD,0,5/1/2025
ABI0046,AFN,2500,5/1/2025
ABI0046,USD,0,5/1/2025
ABI0047,AFN,217500,5/1/2025
ABI0047,USD,0,5/1/2025
ABI0048,AFN,5000,5/1/2025
ABI0049,AFN,291000,5/1/2025
ABI0049,USD,0,5/1/2025
ABI0051,USD,100,5/1/2025
ABI0053,AFN,207500,5/1/2025
ABI0053,USD,0,5/1/2025
ABI0055,AFN,656000,5/1/2025
ABI0055,USD,0,5/1/2025
ABI0056,AFN,231000,5/1/2025
ABI0056,USD,0,5/1/2025
ABI0057,AFN,652000,5/1/2025
ABI0057,USD,0,5/1/2025
ABI0063,AFN,15500,5/1/2025
ABI0067,AFN,116000,5/1/2025
ABI0071,AFN,32000,5/1/2025
ABI0077,AFN,10000,5/1/2025
ABI0080,AFN,716500,5/1/2025
ABI0080,USD,0,5/1/2025
ABI0081,AFN,99500,5/1/2025
ABI0081,USD,0,5/1/2025
ABI0082,AFN,159500,5/1/2025
ABI0082,USD,0,5/1/2025
ABI0086,AFN,500,5/1/2025
ABI0087,AFN,329500,5/1/2025
ABI0087,USD,0,5/1/2025
ABI0090,USD,1250,5/1/2025
ABI0092,AFN,15000,5/1/2025
ABI0092,USD,0,5/1/2025
ABI0093,AFN,119500,5/1/2025
ABI0093,USD,0,5/1/2025
ABI0095,AFN,178000,5/1/2025
ABI0095,USD,0,5/1/2025
ABI0096,AFN,55000,5/1/2025
ABI0098,AFN,260000,5/1/2025
ABI0099,AFN,201500,5/1/2025
ABI0099,USD,0,5/1/2025
ABI0100,AFN,275500,5/1/2025
ABI0100,USD,4500,5/1/2025
ABI0101,AFN,128000,5/1/2025
ABI0101,USD,11150,5/1/2025
ABI0103,AFN,123000,5/1/2025
ABI0105,AFN,875000,5/1/2025
ABI0105,USD,0,5/1/2025
ABI0109,AFN,130500,5/1/2025
ABI0110,AFN,40000,5/1/2025
ABI0110,USD,0,5/1/2025
ABI0111,AFN,33000,5/1/2025
ABI0113,AFN,35900,5/1/2025
ABI0113,USD,2400,5/1/2025
ABI0114,AFN,35000,5/1/2025
ABI0115,AFN,17000,5/1/2025
ABI0116,AFN,145000,5/1/2025
ABI0116,USD,0,5/1/2025
ABI0120,AFN,55000,5/1/2025
ABI0121,AFN,110000,5/1/2025
ABI0121,USD,0,5/1/2025
ABI0123,AFN,146500,5/1/2025
ABI0123,USD,0,5/1/2025
ABI0125,AFN,2000,5/1/2025
ABI0004,AFN,147000,5/2/2025
ABI0007,AFN,187500,5/2/2025
ABI0010,AFN,65500,5/2/2025
ABI0010,USD,0,5/2/2025
ABI0015,AFN,78500,5/2/2025
ABI0015,USD,0,5/2/2025
ABI0019,AFN,83000,5/2/2025
ABI0019,USD,0,5/2/2025
ABI0021,AFN,213000,5/2/2025
ABI0021,USD,0,5/2/2025
ABI0026,AFN,32000,5/2/2025
ABI0031,AFN,84000,5/2/2025
ABI0032,AFN,75500,5/2/2025
ABI0034,AFN,10000,5/2/2025
ABI0034,USD,1600,5/2/2025
ABI0040,AFN,391000,5/2/2025
ABI0040,USD,11850,5/2/2025
ABI0041,AFN,56500,5/2/2025
ABI0042,AFN,103000,5/2/2025
ABI0042,USD,0,5/2/2025
ABI0043,AFN,603000,5/2/2025
ABI0043,USD,11450,5/2/2025
ABI0044,AFN,47500,5/2/2025
ABI0045,AFN,40000,5/2/2025
ABI0045,USD,0,5/2/2025
ABI0046,AFN,17500,5/2/2025
ABI0046,USD,500,5/2/2025
ABI0047,AFN,129500,5/2/2025
ABI0048,AFN,37500,5/2/2025
ABI0049,AFN,63000,5/2/2025
ABI0049,USD,0,5/2/2025
ABI0051,USD,100,5/2/2025
ABI0053,AFN,286000,5/2/2025
ABI0053,USD,0,5/2/2025
ABI0055,AFN,407000,5/2/2025
ABI0055,USD,0,5/2/2025
ABI0056,AFN,150000,5/2/2025
ABI0056,USD,0,5/2/2025
ABI0057,AFN,88000,5/2/2025
ABI0063,AFN,41500,5/2/2025
ABI0063,USD,0,5/2/2025
ABI0067,AFN,36000,5/2/2025
ABI0067,USD,0,5/2/2025
ABI0071,AFN,14000,5/2/2025
ABI0073,AFN,1000,5/2/2025
ABI0080,AFN,204500,5/2/2025
ABI0081,AFN,47500,5/2/2025
ABI0082,AFN,75000,5/2/2025
ABI0086,AFN,15000,5/2/2025
ABI0087,AFN,176000,5/2/2025
ABI0087,USD,0,5/2/2025
ABI0090,USD,1550,5/2/2025
ABI0092,AFN,27000,5/2/2025
ABI0093,AFN,11500,5/2/2025
ABI0093,USD,0,5/2/2025
ABI0095,AFN,132000,5/2/2025
ABI0095,USD,0,5/2/2025
ABI0096,AFN,166500,5/2/2025
ABI0096,USD,0,5/2/2025
ABI0098,AFN,15000,5/2/2025
ABI0098,USD,0,5/2/2025
ABI0099,AFN,45000,5/2/2025
ABI0099,USD,0,5/2/2025
ABI0100,AFN,156500,5/2/2025
ABI0100,USD,100,5/2/2025
ABI0101,USD,2300,5/2/2025
ABI0103,AFN,97500,5/2/2025
ABI0103,USD,0,5/2/2025
ABI0105,AFN,283500,5/2/2025
ABI0109,AFN,20000,5/2/2025
ABI0110,AFN,25000,5/2/2025
ABI0114,AFN,11000,5/2/2025
ABI0115,AFN,18000,5/2/2025
ABI0116,AFN,10500,5/2/2025
ABI0121,AFN,51000,5/2/2025
ABI0121,USD,0,5/2/2025
ABI0123,AFN,7000,5/2/2025
ABI0123,USD,0,5/2/2025
ABI0004,AFN,1203000,5/3/2025
ABI0004,USD,0,5/3/2025
ABI0007,AFN,191500,5/3/2025
ABI0007,USD,0,5/3/2025
ABI0010,AFN,168500,5/3/2025
ABI0010,USD,0,5/3/2025
ABI0011,AFN,159000,5/3/2025
ABI0015,AFN,214500,5/3/2025
ABI0015,USD,0,5/3/2025
ABI0019,AFN,814000,5/3/2025
ABI0019,USD,0,5/3/2025
ABI0021,AFN,605000,5/3/2025
ABI0021,USD,0,5/3/2025
ABI0026,AFN,35000,5/3/2025
ABI0030,AFN,89500,5/3/2025
ABI0030,USD,0,5/3/2025
ABI0031,AFN,106000,5/3/2025
ABI0031,USD,0,5/3/2025
ABI0032,AFN,22500,5/3/2025
ABI0034,USD,1200,5/3/2025
ABI0040,AFN,15000,5/3/2025
ABI0040,USD,3600,5/3/2025
ABI0041,AFN,44000,5/3/2025
ABI0041,USD,0,5/3/2025
ABI0042,AFN,132000,5/3/2025
ABI0042,USD,0,5/3/2025
ABI0043,AFN,7500,5/3/2025
ABI0043,USD,5400,5/3/2025
ABI0044,AFN,569500,5/3/2025
ABI0044,USD,0,5/3/2025
ABI0046,AFN,19500,5/3/2025
ABI0046,USD,0,5/3/2025
ABI0047,AFN,32500,5/3/2025
ABI0047,USD,0,5/3/2025
ABI0048,USD,0,5/3/2025
ABI0049,AFN,252000,5/3/2025
ABI0049,USD,0,5/3/2025
ABI0053,AFN,371500,5/3/2025
ABI0053,USD,0,5/3/2025
ABI0055,AFN,475500,5/3/2025
ABI0055,USD,0,5/3/2025
ABI0056,AFN,173000,5/3/2025
ABI0057,AFN,257000,5/3/2025
ABI0063,AFN,29000,5/3/2025
ABI0063,USD,0,5/3/2025
ABI0067,AFN,102500,5/3/2025
ABI0067,USD,0,5/3/2025
ABI0073,AFN,54000,5/3/2025
ABI0077,AFN,1000,5/3/2025
ABI0080,AFN,301500,5/3/2025
ABI0080,USD,0,5/3/2025
ABI0081,AFN,175500,5/3/2025
ABI0081,USD,0,5/3/2025
ABI0082,AFN,73000,5/3/2025
ABI0086,AFN,20000,5/3/2025
ABI0087,AFN,313000,5/3/2025
ABI0087,USD,0,5/3/2025
ABI0090,USD,1800,5/3/2025
ABI0093,AFN,195500,5/3/2025
ABI0093,USD,0,5/3/2025
ABI0095,AFN,73500,5/3/2025
ABI0096,AFN,47000,5/3/2025
ABI0098,AFN,57500,5/3/2025
ABI0098,USD,0,5/3/2025
ABI0099,AFN,119000,5/3/2025
ABI0099,USD,0,5/3/2025
ABI0100,AFN,280000,5/3/2025
ABI0100,USD,3100,5/3/2025
ABI0101,AFN,0,5/3/2025
ABI0101,USD,1050,5/3/2025
ABI0103,AFN,206500,5/3/2025
ABI0103,USD,0,5/3/2025
ABI0105,AFN,389500,5/3/2025
ABI0105,USD,0,5/3/2025
ABI0109,AFN,48000,5/3/2025
ABI0110,AFN,10000,5/3/2025
ABI0113,AFN,38000,5/3/2025
ABI0113,USD,1300,5/3/2025
ABI0114,AFN,5000,5/3/2025
ABI0115,AFN,9500,5/3/2025
ABI0116,AFN,103000,5/3/2025
ABI0116,USD,0,5/3/2025
ABI0120,AFN,33000,5/3/2025
ABI0120,USD,0,5/3/2025
ABI0121,AFN,60000,5/3/2025
ABI0121,USD,0,5/3/2025
ABI0123,AFN,104500,5/3/2025
ABI0123,USD,0,5/3/2025
ABI0125,AFN,24000,5/3/2025
ABI0004,AFN,770500,5/4/2025
ABI0004,USD,0,5/4/2025
ABI0007,AFN,91500,5/4/2025
ABI0010,AFN,247000,5/4/2025
ABI0010,USD,0,5/4/2025
ABI0011,AFN,72000,5/4/2025
ABI0015,AFN,420500,5/4/2025
ABI0015,USD,0,5/4/2025
ABI0019,AFN,299500,5/4/2025
ABI0021,AFN,303000,5/4/2025
ABI0021,USD,0,5/4/2025
